Title,Artist,pre_clean
The Appeal,Kirk_Franklin,lord  i stand in your presence wanting you and needing you and i am here and i surrender all of me so i can see  your will is where i desire to be take all of me all that i have and all that i do i give it to you  lord  it s for you  just take my hand and i ll follow you for all that i am and all that i do  it s for you  you are my song it s your love that keeps me strong and you are the light in the darkness of my night  i m lost without you broken without you oh  how i need you oh  how i need you  you make life worth living your grace always keep giving  i m lost without you broken without you oh  how i need you oh  how i need you  lord  have mercy  lord have mercy ooh  have mercy we need your healing please give us healing  lord  have mercy have mercy lord  have mercy have mercy  oh lord  lord  i come broken in this place weak and poor for all i have is yours  all yours  this life  these things they can t compare to you no wealth  no fame can separate the one my heart adores  yet  we take our eyes off you we re blind in reaching for the truth and now this whole world cries because it realizes  there is none quite like you the earth  the stars  the universe they just repeat these words so true  life begins and life will end with you hear me singing  when i die  what will they say about me  will the work that i ve done be enough to help someone  when i die  will i draw men s hearts to you   at the setting of the sun wanna hear you say well done  when i die well done  well done  i know he will make me the spirit and the  incomprehensible  
Brokenhearted (Reprise),Kirk_Franklin,come ye broken hearted come ye weary soul there is healing water that can make you whole that  can make you whole    come bring tears of sorrow come bring years of pain there is healing water that can make you  whole that can make you whole    and it flows from the veins of jesus my savior my healer and redeemer a lover so true it has  power to heal all our sin sick diseases so come to the throne   your healing is here that can that can that  can make you whole    your healing is here forgiveness is here salvation is here acceptance is here deliverance is here  his presence is here his mercy is here his power is here joy is here   grace is here love is here that can  make you whole that can make you whole
Sunshine,Kirk_Franklin,you bring the sun out to make my love grow to warm my life up   chorus   you bring the sun out  you re the reason that i m living  i was hurting but i m happy again  you bring the sun out  i was hurting but i m happy again  you bring the sun out  lord i wanna thank you  cause  you bring the sun out  to make my love grow  you bring the sun out  you were there when i had nothing you ve been with me from beginning to end  you bring the sun out  no clouds in the sky  that s the reason why  i love you   question number one  what can i do  question number two  what can i say  to try to let you know  i appreciate  all of the ways you get me through my day  never would have thought  i would be here  a heart with no scars  a face with no tears  how can i thank you  how can i show you   wish i could get the whole world to know you   if they only knew  you are the one that gives me the air to breathe  and see i can t deny that  you re the reason why my life has a melody  and even when i stray  i still feel your grace pulling me close to you  so no matter where you are  just know i m not far  without you what would i do    chorus   question number three  where would i be  and lord not only that but  how could you see  my days and my nights  the pains of my life but now it s alright   cause you worked it out for me  you gave me a chance  when i had no chance  when i needed help  you gave me your hand  so now they need to see  just what you mean to me and if you ever left me  where would i be    chorus  x2   i feel the sunlight on my life reminding me that it is alright and i see the rainbow and i know my storm is finally passed away there is a soft wind that begins to blow back the clouds so i can see your perfect plan now i can hurry to my destiny
Outro,Kirk_Franklin,i refuse to be another black statistic  a black man who can wine and dine in the sin of the world and still be considered a christian   i plan on being great  i care not to be less  i refuse to wear a bar code across my chest   i refuse to let a black tee or throwback jersey define me  i refuse to let my children witness divorce   or make mature decisions in court  i refuse to grow up carrying the generational curse  i refuse to feel the need to curse in my verse  i hate being automatically looked at when someone asks can anyone rap  i wanna be a black man that can flip it from urban to corporate measures   a black man who doesn t gain knowledge from the world for his own pleasures  a black man who reps christ to the fullest with no regrets  my only regret is the stigma that many black statistics in the past have set  like going to jail  bragging about bail  leaving our kids  cussing at church   married and you still flirt  no father present at birth  animosity within the ministers of our church  i refuse to let my people be viewed as temporary  i plan on planting a seed not for the moment but for one that s legendary  as for statistics  my father broke the mode  and i feel its my job for the next generation to continue in it  because i refuse to be another black statistic
Brighter Day [*],Kirk_Franklin,when i close my eyes and think of you  and reminisce on all the things you do  i can t imagine my life without you  it s like paradise now i know that it s real  um   it s a mystery for someone to give their life just for me  what you did on calvary  makes me wann love you more     chorus   i never knew i could be so happy  and i never knew i d be so secure because of your love  life has brand new meaning  it s gonna be a brighter day  brighter day    never thought that i would smile again   i never thought the dark clouds would end  never thought the dark clouds would end  never thought that i could have a friend  that would keep me never leave me alone  um   jesus you re my everything  the only one that makes my heart sing  heart sing   now i know what real love means  it s everlasting  lasting      chorus     nothing can compare to the joy ya bring an ever lasting love affair  jesus my life will never will be same i found someone who truly cares     chorus 
He Reigns (The Medley),Kirk_Franklin,our god is an awesome god he reigns  from heaven above with wisdom power and love our god  is an awesome god he reigns  from heaven above with wisdom power and love our god is an awesome god  you re marvelous and you re glorious you re love has made me victorious you took away the in us now we praise you cause you you delivered us  there ain t no stoppin  us  naw  devil there ain t no blockin  us  naw  come on and clap your hands with us like this like that  he reigns he reigns he reigns forever and ever
Still Alive,Kirk_Franklin,god is a good god and his love endureth  because of what you ve done for us  your name right now we bless  shout it from the rooftop that  god is still alive  he will be our cloud by day and our pillow of fire by night   when i was in darkness and i could not see my way  lord it was your faithfulness that let me see another day  even though i stumbled you never took you love from me  that is why i thank you father  you know i finally see   there is none like you  can t nobody do me like you do  your mercy and your grace  now i can truly say  god is a good god and his love endureth  because of what you ve done for us  your name right now we bless  shout it from the rooftop that  god is still alive  he will be our cloud by day and our pillow of fire by night   lord you came and saved me from the prison of my life  and the second chance you gave me i didn t know how long it would last  why you picked me up  when you knew i would fall again  shows how much you love me and your love will never end  there is none like you  can t nobody do me like you do  your mercy and your grace   now i can truly say  god is a good god and his love endureth  because of what you ve done for us  your name right now we bless  shout it from the rooftop that  god is still alive  he will be our cloud by day and our pillow of fire by night  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive  still alive  god is still alive 
Ooh Child,Kirk_Franklin,ooh child things are gonna get easier ooh child things ll get brighter  some day  yeah we ll get it together and we ll get it all done some day when your head is much lighter some day  yeah we ll walk in the rays of a beautiful sun some day when the world is much brighter  ooh child things are gonna be easier ooh child things ll be brighter  some day  yeah we ll get it together and we ll get it all done some day when your head is much lighter  some day  yeah we ll walk in the rays of a beautiful sun some day when the world is much brighter
Ooh Child [*],Kirk_Franklin,ooh child  things are gonna get easier  ooh child  things ll get brighter    some day  yeah  we ll get it together and we ll get it all done  some day  when your head is much lighter  some day  yeah  we ll walk in the rays of a beautiful sun  some day  when the world is much brighter    ooh child  things are gonna be easier  ooh child  things ll be brighter    some day  yeah  we ll get it together and we ll get it all done  some day  when your head is much lighter    some day  yeah  we ll walk in the rays of a beautiful sun  some day  when the world is much brighter
Don't Worry,Kirk_Franklin,have you ever been so down down that you don t really know what to say you tried and tried to do what s right right and it seems more stuff comes your way so you unplug all the phones  jus want to be left alone praying for a better day    chorus  then i hear you sweet voice  dont worry  will you be there  in a hurry  you know i ve been hurt before  i see you  don t want to be hurt no more no no  never leave you no  don t worry  don t worry  don t worry   see people always talk about bout the things that they ve been going through but you can t tell how me i feel feel until you walk in my shoes see i m tired of being tired fake people all around want someone to love me for me  me   then i hear you sweet voice  don t worry  will you be there  in a hurry  you know i ve been hurt before  i see you  don t want to be hurt no more no no  never leave you no  don t worry  don t worry  don t worry    bridge  when the rainbow can not be found and so called best friend  you re not around i open my eyes and realize you were always there  then i hear you sweet voice  dont worry  will you be there  in a hurry  you know i ve been hurt before  i see you  don t want to be hurt no more no no  never leave you no  then i hear you sweet voice  dont worry  will you be there  in a hurry  you know i ve been hurt before  i see you  don t want to be hurt no more no no  never leave you no  don t worry  don t worry  don t worry  don t worry 
One of the Ones Who Did,Kirk_Franklin,for every little girl and every little boy whose mother and father is across the waters fighting the war that they know nothing about we pray for you tonight  god help us  listen  we re running outta time  can t waste it  can t waste it have you seen the news today  war is on the uprise  who said it was to be this way  lord  i know that millions won t make it  yes  lord this life s all i have to live and i ll gladly give it to be one of the one s who did  thank you  ever since creation  we ve been counting down the time from then to now and we will see  nations fighting nations i hide the world inside my heart then i read about man inventing weapons of mass destruction to tear us all apart but like the rising of the sun we re waiting for you to come and take us away those of us who believe in you  believe me when i say  we re running outta time  can t waste it have you seen it  have you seen the news today  guess what  war is on the uprise  who said it was to be this way  lord  i know that millions won t make it  but i m so glad jesus this life s all i have to live and i ll gladly give it to be one of the one s who did  i m gonna hang on to you  lord i m gonna stay strong for you lord  yeah i m gonna keep holding on  gonna keep holding on to your unchanging hand  lord you know the plan that you have for me  it s not my will but your way  and i m gonna follow that way  lord  oh lordy  with a made up mind  i m willing to go on through i m not gonna worry about what my friends might say or my friends might do  hey i m gonna follow you  lord  i m gonna follow you  lord  if i let it all go  if my momma  if my momma don t go if my sista don t go  if my brotha don t go i m going  i m going through  lord if my preacher don t go  said i m going oh lordy  oh lordy  oh lordy i surrender all with a made up mind i m going through  oh  care  so father  we pray right now that you hear our cries for peace  for restoration  give us hope right now without you we can t make it  we ve tried and we re sorry but we look to the hills  from it cometh our help  cause we know our help comes from you  we re gonna hold on  i said we re gonna hold on to you we re not gonna let go this time  father we re gonna trust and have faith  the size of a mustard seed bless your name  father  you re worthy  you re worthy  thank you 
Nobody,Kirk_Franklin,people talk about the way i dance  dance  dance they think it s funny when i lift my hands  hands  hands all the things i ve been going through i m telling you if you only knew  this joy is real something you can feel all my heartbreaks and my heartaches though i couldn t take  you were there holding me and molding me reminding me that you care  you re on time  never coming at the wrong time always there that s a long time i m not ashamed can t help but wanna praise your name  no matter what the people may say you can praise him anyway you may have to cry sometimes but i promise you ll be alright  my brotha if you just hold on all this pain it ll soon be gone can t nobody  nobody nobody do me like you do me  nobody  nobody  tia doro jese  i worship you jesus   can t nobody love me like you  like you  give me joy like the way you do  you do   when i m alone and my faith s gone i heard be strong  i knew it was you a spiritual love affair knows how much i can bear can t nobody  nobody  nobody nobody  nobody  nobody  nobody  no matter what the people may say you can praise him anyway you may have to cry sometimes but i promise you ll be alright  my brotha if you just hold on all this pain it ll soon be gone can t nobody  nobody nobody do me like you do me  nobody  nobody  no matter what the people may say you can praise him anyway you may have to cry sometimes but i promise you ll be alright  my brotha if you just hold on all this pain it ll soon be gone can t nobody  nobody nobody do me like you do me  nobody  nobody  pienso en ti when i think of you father why mi corazon se llena de elegria my heart is filled with joy no se pueden medir tus bendiciones you have blessed me beyond measure  nobody no  nobody no  nobody no  no nobody no  nobody no  nobody no  no nobody no  nobody no  nobody no  no  rap  what the deal now holy spirit you can feel now cats want to keep it real now but love is spiritual  i m giving you knowledge because it s critical and lyrical you know i m on your heels now i won t stop i can t stop   cause you know his grace and mercy it ll never drop who flop  not me to metropolis ain t no stoppin  this ain t no poppin  this and all my ghetto children who be rockin  this
Caught Up,Kirk_Franklin, chorus   caught up to meet him can t wait see him when he cracks the sky can t wait to hold him by his touch i will know him together jesus and i   chorus   the trumpet shall sound we ll all be changed we ll walk the streets of gold one day i m gonna behold my savior s face i ll finally be in that place i ll finally  i ll find peace for my very soul  in a moment in a twinkling oh  he s gonna call my name  yes  i ll be caught up in the twinkling of an eye  yes i will  see  these other things they don t compare to the joy god s got over there we ll be together we re gonna get together  jesus and i  oh yeah    chorus   caught up to see jesus caught up to see jesus i will be caught up caught up caught up together jesus and i together jesus and i
911,Kirk_Franklin,hello  hey  it s me  kirk  i need to speak to bishop  sure  hold on   hello   hey  i got some stuff i need to talk to you about lately  pastor i ve been having all these crazy kind of dreams it s hard to sleep  i can t eat scary  you know  i know what you mean  i mean  every since that tuesday seems like life s just getting real strange  i hear ya  anthrax  terrorist attacks and i ain t even trying to get on no plane  i feel ya  and you know when i try to pray there s a voice that telling that god s not real  you know that s just the enemy  yea  but you ain t feeling me  no son  i know just know you feel   see  just because i preach and teach   don t mean i don t get scared sometimes  yea  whatever  but you t d  jakes  well  then i don t make mistakes  well  now  let me tell you what s on my mind   when your smile is gone  he cares  yea  but i feel so alone  he s there and  although  your heart is heavy  god said  every burden i will bear  see  but you don t know my  my pain  and i m getting so sick and tired of all  this rain  i just got laid off  and to top it off the rent s due so tell me what i got to gain  well  see  trials come to make  you strong  storms won t last  last long  but how can i trust god in all this mess  well  see that s the reason for the song see  wherever you go there s one thing ya got to know god  is right there by your side  weeping may endure for a night  and he told me to tell you everything  everything s goin  be alright   so thank you for calling  it s always good to hear from you  yea  but  but i gotta go now  wait a minute  i got another call on line 2  but i ain t through   see i m sick and tired of all these church folk talking about stuff ain t as bad as it seems see  why all don t feel my pain  i don t have pain   i don t see how  you on the cover on time magazine  see  but you re looking at now and you don t know how i struggled   and what i ve been through  yea  whatever  now  you crossed the line  i m just speakin  my mind  okay so let me speak mine  too   hmmmmmm   i ve made some mountains  i ve seen some valleys   i ve even had to cry sometimes   like when i lost my mother  your mother   my mother  i m sorry  no son  that s fine   see life is full of ups and downs but god said   singer  the storm won t last long but how d you make it through   boy  i thought you knew   it was his   singer  love that kept me strong   chorus two   t d jakes   kirk franklin   singer  when your smile is gone  he cares  but i feel so alone   he s there and  although  your heart is heavy  god said  every burden i will bear  yea  but see why all don t feel  my pain  and i m getting very sick and tired of all this   this rain  just got laid off  and to top it off the rent s due so tell me  bishop  what i gotta gain  didn t i tell you trials come to make  you strong  and those old storms won t  last long  how can i trust god in the midst of all this mess  see that s the reason for this song wherever you go there s something ya got to know  god still cares   weeping may endure for a night  and he told me to tell you  everything s gon  be alright   thank you pastor  any time  i think i can make it now  just tell me what i need to do  just pray this prayer with me   say father  father  forgive me  forgive me  i m sorry  i m sorry  please help me  help me  i love you  i love you  i need you  i need you  hold me  hold me  jesus  jesus  my heart  my heart  my soul  my soul  please take  please take  control  control  right now  now  now  now  now  now   right now   when you ain t got no smile  he cares   and even when you feel so alone  he s there and  although your heart is heavy  god said  every burden i will bear  and even in the midst of all ya  pain  and when you re sick and tired of all the rain  this rain  remember that the rain won t last always and in christ jesus  you got so much to gain you see your trials come to make you  strong  and the storms won t last  too long  remember my brother  my sister  it s only temporary see that s the reason for this song wherever you go there s something you ve got to know god is still there  weeping may endure for a night  and he told me to tell you  everything s goin  be alright 
The Blood Song,Kirk_Franklin,so many different religions and so many different churches and if god really loves me then why does life keep hurting me  have you ever asked any of these questions  well my friend i ve got the answer just listen  you have the power to make the seasons change the river flows for you the wind whispers your name for me you left your throne and traded crown for thorns instead i m safe within not by your skin but because your blood was red  some say you re black  you re white they question if you re real we treat you like we treat ourselves i wonder how you feel to see your children fight in spite of the tears for us you ve shed doesn t matter what color you are as long as your blood was red  for it s strong enough to wash away my sins and it s pure enough to cleanse me deep within and it s real enough to find me when i m lost great enough to die upon the cross it doesn t matter what color you are as long as your blood was red  we may be different but the god we serve s the same yet every sunday we separate and bring the father pain your name is higher than any other yet you took my place instead and now my sins are washed away because your blood was red  for it s strong enough to wash away my sins and it s pure enough to cleanse me deep within and it s real enough to find me when i m lost great enough to die upon the cross it doesn t matter what color you are as long as your blood was red  oh precious is the flow that makes me white as snow no other fount i know doesn t matter what color you are as long as your blood was red doesn t matter what color you are as you are as long as your blood was red doesn t matter what color i am as long as my blood was red
"My Life, My Love, My All",Kirk_Franklin,my hands   were made  to worship you    my heart  my king  it beats  for you    oh lamb so true  i surrender to you  my life  i give you   my love   i give you   my all  all     your touch  your kiss  your grace   to me     is deeper than  my soul  can see    my purpose  it changed  when i called  out your name  my life  i give you   my love  i give you   my all   all      your touch   your kiss   your grace  to me    is deeper than  my soul   can see    my purpose   it changed  when i called   out your name  my life  i give you   my love  i give you    my all   my all  all      my past   my past has been erased   with just one touch from you  my clouds  my rain   my pain has changed  your blood has made me new    oh lamb   so true  i surrender to you   my life i give you   my love i give you   my all  all     and when   this world  has come  to end  and paradise  with you  begins  well done  you ll say  when i see  your face  my life  i give you   my love  i give you   my all  my all  all      my past   my past has been erased  with just one touch from you  my clouds  my rain  my pain has changed  your blood has made me new    oh lamb  oh lamb   so true  so true   i surren    i surrender  to you    oh lamb  oh lamb   so true  so true   i surren     i surrender  to you    oh lamb  oh lamb   so true  so true   i surren     i surrender  to you    my life  i give you   my love  i give you   my all     jesus you are     my life  i give you   my love  i give you   my all     jesus you are    my life  i give you   my love  i give you   my all  all 
Lookin' Out for Me,Kirk_Franklin,every time i look back and every time i think back on all the stuff i been through i prayed through i cried through  and then i tried you and just when i was about to fall your love caught me when your name i called jesus you keep on looking out for me  repeat  x 2   remember when the doctor said he said he couldn t help you and remember when the money was getting low you re hurting now your felling low and just  when you thought the night would never end the sun came out now you can smile again jesus you keep on looking out for me    chorus  you keep on lookin  out for me  repeat  x 3   in spite of all i ve done jesus you keep on lookin  out for me i shouldn t be here today and when i look back on all my mistakes  if it hadn t been for your grace i don t know where i d be where i d go who can love me like you do and who can hold me when i m goin  through jesus you keep on lookin  out for me   chorus 
Don't Cry,Kirk_Franklin,why do you cry  he has risen  why are you weeping  he s not dead  why do you cry  he has risen  why are you weeping  he s not dead  he paid it all on that lonely highway hayyyy   and his anointing i can feel  he shed his blood  ohh ohh ohh   for my transgressions  ohh ohh ohh   and by his stripes we are healed   why do you cry  he has risen  why are you weeping  he s not dead  so as you go through lifes journey neeeee   don t you worry lift up your head  don t you cry  ohh ohh ohh  stop your weeping  ohh ohh ohh  he has risen he s not dead   don t cry wipe your eyes he s not dead    ohh ohh ohh ohh  don t weep he s not asleep je hovah he s not dead   ohh ohh ohh ohh  don t cry wipe your eyes he s not dead
Always,Kirk_Franklin,you know i ve had some lonely days  i ve made mistakes and had to pay  i ve had some friends that walked away just like momma told me  but there s someone whose love is real  who cares about the way feel  every pain and erased every stain  there s peace when i call out your name   jesus your my everything  the cross you did that just for me  so whatever you take me through  i promise you  i ll spend my always with you  no one can touch my heart like you  or make me smile the way you dooo  i finally found someone who  who really truly loves me   and when my strength has come and gone  your life in me it makes me strong  your hand is where my heart belongs  you took all my pain and erase every stain   jesus your my everything  the cross you did that just for me  so whatever you take me through  i promise you  i ll spend my always with you  jesus my whole life has changed  since that day i cried your name   for every time you brought me through  i promise you  i ll spend my always with you   jesus your my everything  the cross you did that just for me  so whatever you take me through  i promise you  i ll spend my always with you  jesus my whole life has changed  since that day i cried your name   jesus your my everything  the cross you did that just for me  so whatever you take me through  i promise you  i ll spend my always with you  jesus my whole life has changed  since that day i cried your name 
Jesus Children of America,Kirk_Franklin,hello jesus  jesus children  jesus loves you  jesus children  hello children jesus loves you of america    are you hearing  what he s saying   are you feeling  what you re praying   are you hearing  praying  feeling what you say inside     you d better tell  your story fast  and if you lie  it will come to pass     tell me   tell me holy   holy roller  holy roller   are you standing  are you standing   like a soldier   like a soldier    well  are you standing for everything you talk about   holy roller    say  transcen  transcendental   dental meditation  meditation   speaks of  speaks of inner   inner preservation  preservation   well  transcendental meditation gives you peace of mind  peace of mind    you d better tell  your story fast  and if you lie  it will come to pass    tell  em  don t lie to  em  don t tell lies  tell  em   don t lie to  em    ooh  tell  em    don t lie to  em  hu hu yeah   tell  em    don t lie to  em  oh let me tell you   tell me  tell me junkie   if you re able  if you re able   playing  are you playing your cards   on the table  on the table   yeah  are you happy when you stick a needle in your vein  hey hey  tell the children  hey     jesus  jesus died on   cross for you  cross for you   mary  mary is just   looking at you  looking at you   yeah  mother mary feels so much pain   looking at him     so  you better tell   tell your story  your story fast  tell your story  story   and if you lie  yeah  tell your story   it will come to pass  yeah  tell your story  story      you better tell   tell your story  your story fast  tell your story  story   and if you lie  yeah  tell your story   it s gonna come to pass  yeah  hey      um  i need you jesus
Thank You,Kirk_Franklin,tragedies are commonplace all kinds of diseases  people are slipping away economies down  people don t get enough pay but as for me all i can say is thank you lord for all you done for me  folks without homes are in the streets and the drug habit some say  they just can t beat muggers and robbers  no place seems  to be safe but you ve been my protection every step of the way and i want to say   thank you lord for all you ve done for me hey    lead   it could ve been me  chorus   thank you   l   outdoors  c   thank you  l   with no food   c   thank you  l   and no clothes  c   thank you  l   all left alone  c   thank you  l   without a friend  c   thank you  l   or just another number  c   thank you  l   with a tragic end  c   thank you  l   but you didn t see fit  c   thank you  l   to let none of these things be  c   thank you  l   you keep on  keeping on  keeping me  c   thank you  l   i want to say  chorus  thank you lord for all you ve done for me  i want to thank you for your love thank you for your power thank you for protection  every hour thank you
I Still Believe,Kirk_Franklin,when i can t feel your love for me  the pain in my soul  it won t let me sleep  i imagine you here and it dries up my tears  even though i can t see  i still believe      i believe in love  i believe in peace  i believe someday  you ll return for me  i believe in things  that i cannot see  and when my heart says no  i still believe   just when i think my faith is gone  i hear your sweet voice crying out hold on  it s amazing how we  we re always meant to be  and now i can breathe again   i believe in love  i believe in peace  i believe someday  you ll return for me  i believe in things  that i cannot see  and when my heart says no  i still believe   i believe the sun will shine again  and the loneliness someday will end  i will stand right here  til your voice i hear  forever and always   i believe in love  i believe in peace  i believe someday  you ll return for me  i believe in things  that i cannot see  and when my heart says no  i still believe
Movin' On,Kirk_Franklin,trouble all around  pressing me  people all around  stressing me  i realize you  just testing me   cause through it all you  keep blessing me   my mind s made up no stopping me i gotta get to my destiny people  i hope y all hearing me for god has given us victory  said it s time to move on  i been here too long my life has been changed  no longer the same today s a new day  tomorrow s far away i got to be strong  cause it s time to move on  yeah  yeah  yeah  yeah yeah  yeah  yeah  yeah hey  myron  where the crew at  uh  they right here  huh  here we go  no more lonely nights wondering when it s gonna be alright i m more than a conqueror and all my battles he s gonna fight ain t nobody stopping me and ain t nobody blocking me no more turning back because i got the victory  said it s time to move on  i been here too long my life has been changed  no longer the same today s a new day  tomorrow s far away i got to be strong  cause it s time to move on  hey  people movin  on  lift your hands up  say what  yo  i m gone hey  people  won t be long got my bags packed and dude  yo  it s on hey  people  don t you wait give him praise y all  tell me who you with hey  check it  i m movin  on  lift your hands up  say what  yo  i m gone  i m movin  on  movin  on i m movin  on  movin  on i m movin  on  movin  on i m movin  on  movin  on  said it s time to move on  i been here too long my life has been changed  no longer the same today s a new day  tomorrow s far away i got to be strong  cause it s time to move on  said it s time to move on  i been here too long my life has been changed  no longer the same today s a new day  tomorrow s far away i got to be strong  cause it s time to move on  to all my folk tired of staying in the same situation  eh you ready to go to the next level with god you re not ashamed to go to the next level  cause you know that god has a greater work for you to do get up off your feet right now it s time to move on  yeah  yeah  i m out
Donna,Kirk_Franklin,donna was seventeen and  and she had some big dreams  she wanted to be a big star and  move away out to la    she s having a rough time now   cause she s pregnant with her second child  i m calling out your name girl  just to let you know before you go    the storm won t last always  it s gonna be a brighter day  don t listen to what people might say  the storm won t last always    she s living back with mama now  and her so called friends have let her down  and every night before she sleeps  i can hear her pray  take my pain away    wherever you re going  there is someone who really cares for you  say jesus can take your heart and  make brand new if you let him in  just let him in    the storm won t last always  it s gonna be a brighter day  don t listen to what people might say  the storm won t last always    lord  i m so tired of this pain  and i know that you are the only one  that i can depend on right now  so if you please help me  just help    no matter what people say  you can make it anyway  you don t have to be afraid  i know the lord will make a way  all my burden he will  gods love will never change    the storm won t last always  it s gonna be a brighter day  don t listen to what people might say  the storm won t last always
Free,Kirk_Franklin,i know the pain you feel inside and the tears you try to hide in your heart you ask god why can you help me  will you help me please take away the pain where s the sun i feel the rain  then i hear your spirit say that i am  free free to lift my hands free to say amen free to know that someday i will smile again i m free free to laugh not cry free to live not die i m free  i know you re troubled by your past and you hide behind your mask the misery it seems to last through the night but it s alright joy is just a prayer away don t look back at yesterday then hear your spirit say that i am  free free to lift my hands free to say amen free to know that someday i will smile again i m free free to laugh not cry free to live not die i m free  no more chains and loneliness for christ has set me free for we are more than conquerors through his love now i can see that i am  free free to lift my hands free to say amen free to know that someday i will smile again i m free free to laugh not cry free to live not die i m free
Hands Up,Kirk_Franklin,oh god once again  we come into your presence with expectancy in our hearts god we know your gonna bless us so we lift our hands in the sanctuary and we give you glory and honor and praise come on  come on  we lift our hands in the sanctuary we lift our hands to give you the glory we lift our hands to give you the praise and we will praise you for the rest of our days yes  we will praise you for the rest of our days yes  we will praise you for the rest of our days  come on lift your hands in his presence and if you love him open up your mouth and glorify him let s take it a little higher  we clap our hands in the sanctuary we clap our hands to give you the glory we clap our hands to give you the praise and we will praise you for the rest of our days  yes  we will praise for the rest of our days come on clap your hands all you people and shout to god with the blessed of triumph  we sing a song in the sanctuary we sing a song to give you the glory we sing a song to give you the praise and we will praise you for the rest of our days yes  we will praise you for the rest of our days  jesus  we give you the praise emmanuel  we lift up your name heavenly father  coming messiah and we will praise you for the rest of our days yes  we will praise you for the rest of our days  allelujah in the sanctuary allelujah we give you the glory allelujah we give you the praise and we will praise you for the rest of our days yes  we will praise you for the rest of our days  jesus  we give you the praise emmanuel we lift up your name heavenly father  coming messiah and we will praise you for the rest of our days yes  we will praise you for the rest of our days  yes  we will praise you for the rest of our days yes  we will praise you for the rest of our days yes  we will praise you for the rest of our days yes  we will praise you for the rest of our days  yes  yes lord for the rest of our days yes  yes lord for the rest of our days yes  yes lord for the rest of our days yes  yes lord for the rest of our days yes  yes lord for the rest of our days yes  yes lord for the rest of our days  allelujah  allelujah  allelujah allelujah  allelujah  allelujah for the rest of our days  
Praise Joint,Kirk_Franklin,this is for the young people that are not ashamed to praise him  anybody that knows somebody if ya got deliverance get up and tell everybody  get ya praise on anybody that knows somebody if ya got deliverance get up and tell everybody  get ya praise on  can i get my people everywhere to clap to this and if you don t mind one time can i get ya to move to this  if you re not ashamed to praise his name  dance to this and if like to see gp  can i get ya to stomp to this   anybody that knows somebody if ya got deliverance get up and tell everybody  get ya praise on anybody that knows somebody if ya got deliverance get up and tell everybody  get ya praise on  all the people in the house  where you at  where you at  clap to this and if you don t mind one time can i get ya to move to this  if you re not ashamed to praise his name dance to this and if like to see gp  can i get ya to stomp to this   anybody that knows somebody if ya got deliverance get up and tell everybody  get ya praise on anybody that knows somebody if ya got deliverance get up and tell everybody  get ya praise on  dada  dida  dadi  dada dada  dida  dadi  dada  do that praise  do that praise  do that praise  do that praise  do that praise  do that praise  do that praise  do that praise   on the left side what you say  do that praise  on the right side what you say  do that praise   in the middle what you say  do that praise  can you just get on up  get on up in the middle what you say  do that praise  can you just get on up  get on up  dada  dida  dadi  dada dada  dida  dadi  dada  can you just get on up  get on up can you just get on up  get on up  do that praise do that praise
Love,Kirk_Franklin,patient love  kind love  sweet love  kind love  x4   love a word that comes and goes but few people really know what it means to really love somebody love though the tears may fade away i m so glad your love will stay  cause i love you and you show me jesus what it really means to love  patient love  kind love  sweet love  kind love  x2   love a word that comes and goes but few people really know what it means to really love somebody love though the tears may fade away i m so glad your love will stay  cause i love you and you show me jesus what it really means to love  the nights that i cry you love me when i should have died you love me i ll never know why you love me its a mystery now that i can finally see jesus  when all was gone you love me you gave me a song that you love me now i can go on  cause you love me its a mystery now that i can finally see jesus  the nights that i cry you love me when i should have died you love me i ll never know why you love me its a mystery now that i can finally see jesus  what it really means what it really means what it really means to love   patient patient guide that s love to love patient patient guide that s love
